,word,freq
4038,miguel,46373
4039,interactions,46369
4040,celebrate,46363
4041,dialect,46308
4042,exploration,46303
4043,museums,46303
4044,moreover,46248
4045,rankings,46231
4046,survivors,46223
4047,iraqi,46201
4048,suspected,46170
4049,seriously,46162
4050,clerk,46143
4051,severely,46124
4052,harvey,46116
4053,shifted,46091
4054,abilities,46078
4055,releasing,46064
4056,enlisted,46054
4057,theological,46052
4058,heaven,46026
4059,prototype,46012
4060,conflicts,45978
4061,heavyweight,45975
4062,relegation,45967
4063,operators,45935
4064,roosevelt,45911
4065,dealing,45899
4066,celtic,45878
4067,congo,45873
4068,seized,45831
4069,dubbed,45826
4070,gabriel,45809
4071,bishops,45802
4072,stolen,45799
4073,guidance,45798
4074,retain,45795
4075,breaks,45775
4076,perth,45773
4077,streams,45770
4078,realized,45742
4079,jamaica,45714
4080,witness,45713
4081,journals,45702
4082,north-west,45679
4083,stockholm,45670
4084,johann,45642
4085,targeted,45638
4086,absolute,45622
4087,discography,45582
4088,hometown,45546
4089,governance,45546
4090,mirror,45545
4091,chorus,45520
4092,tasks,45516
4093,marvel,45501
4094,remembered,45492
4095,decree,45469
4096,game's,45443
4097,personally,45404
4098,dynamic,45383
4099,agree,45379
4100,temples,45365
4101,slavery,45363
4102,hybrid,45358
4103,skating,45352
4104,hamburg,45349
4105,killer,45344
4106,prestigious,45338
4107,potentially,45325
4108,danny,45318
4109,taxonomy,45316
4110,arrangements,45310
4111,south-west,45277
4112,rough,45256
4113,punishment,45248
4114,panama,45233
4115,nights,45227
4116,relatives,45218
4117,laura,45209
4118,voiced,45209
4119,mario,45200
4120,brands,45197
4121,holdings,45176
4122,montgomery,45142
4123,uprising,45121
4124,lectures,45072
4125,paulo,45072
4126,plates,45070
4127,suburbs,45052
4128,burns,45043
4129,electronics,45017
4130,mixture,45017
4131,travelling,45007
4132,armies,44999
4133,procedures,44998
4134,facebook,44985
4135,helicopter,44970
4136,frontier,44938
4137,floors,44936
4138,trustees,44931
4139,efficient,44929
4140,stability,44920
4141,petition,44915
4142,grande,44901
4143,oscar,44878
4144,shelter,44853
4145,voices,44848
4146,shock,44834
4147,non-families,44827
4148,requirement,44826
4149,improving,44826
4150,circular,44816
4151,clients,44811
4152,bosnia,44801
4153,aerial,44800
4154,monuments,44781
4155,headquartered,44769
4156,colours,44759
4157,screenplay,44749
4158,oakland,44718
4159,handle,44706
4160,honored,44684
4161,fairly,44648
4162,larvae,44634
4163,pursued,44621
4164,milwaukee,44601
4165,enabled,44592
4166,pirates,44581
4167,palestinian,44565
4168,treat,44557
4169,limestone,44550
4170,manila,44543
4171,buenos,44538
4172,priests,44517
4173,rovers,44498
4174,friedrich,44485
4175,senators,44444
4176,expanding,44437
4177,navigation,44421
4178,wilhelm,44412
4179,varied,44411
4180,casting,44401
4181,binding,44375
4182,enzyme,44369
4183,geographical,44342
4184,consensus,44264
4185,wheels,44249
4186,inhabited,44228
4187,concentrated,44226
4188,protocol,44224
4189,theoretical,44219
4190,decrease,44208
4191,genera,44198
4192,dying,44171
4193,maurice,44167
4194,aires,44143
4195,tackles,44136
4196,deeply,44125
4197,indianapolis,44124
4198,merely,44122
4199,dreams,44122
4200,encourage,44110
4201,rhode,44110
4202,clarke,44107
4203,heading,44107
4204,suggesting,44106
4205,restore,44055
4206,subspecies,44020
4207,monitoring,44005
4208,investors,44004
4209,divorced,43993
4210,brings,43993
4211,beneath,43989
4212,conducting,43972
4213,rebel,43958
4214,highways,43951
4215,muscle,43911
4216,performers,43876
4217,moments,43855
4218,cameron,43822
4219,messages,43808
4220,ruins,43799
4221,competitors,43793
4222,provision,43783
4223,authorized,43775
4224,favourite,43767
4225,transformed,43757
4226,bowling,43712
4227,observations,43687
4228,convoy,43685
4229,maintains,43671
4230,flora,43660
4231,furniture,43636
4232,confidence,43631
4233,averaged,43624
4234,panels,43605
4235,ernest,43601
4236,there's,43582
4237,dancer,43577
4238,detective,43573
4239,investigations,43555
4240,pianist,43547
4241,sussex,43544
4242,town's,43532
4243,logic,43525
4244,inland,43521
4245,stroke,43518
4246,construct,43517
4247,albanian,43516
4248,aaron,43510
4249,pregnant,43498
4250,scotia,43469
4251,tobacco,43467
4252,discovers,43458
4253,imprisonment,43430
4254,manages,43418
4255,creates,43395
4256,recognize,43389
4257,transformation,43376
4258,somerset,43365
4259,flooding,43356
4260,incidents,43307
4261,closest,43302
4262,equality,43299
4263,prevention,43291
4264,encountered,43287
4265,mumbai,43277
4266,hoped,43274
4267,georgian,43265
4268,passion,43258
4269,westminster,43194
4270,lessons,43131
4271,criticised,43127
4272,bones,43126
4273,rider,43110
4274,vector,43108
4275,mercury,43079
4276,drink,43062
4277,pupils,43041
4278,chambers,43033
4279,durham,43025
4280,ammunition,43002
4281,fifty,42984
4282,altered,42982
4283,publishers,42972
4284,isaac,42955
4285,compensation,42951
4286,gross,42949
4287,delegates,42947
4288,spencer,42939
4289,bennett,42917
4290,export,42876
4291,drawings,42853
4292,hotels,42823
4293,platinum,42822
4294,collect,42792
4295,revolt,42788
4296,lineup,42784
4297,amazon,42773
4298,conspiracy,42773
4299,sheriff,42767
4300,invented,42765
4301,north-east,42764
4302,shaped,42763
4303,deliver,42751
4304,lancashire,42751
4305,staged,42721
4306,gathering,42711
4307,african-american,42692
4308,flash,42684
4309,proposals,42664
4310,pakistani,42644
4311,withdrawn,42634
4312,valid,42628
4313,shrine,42627
4314,sabha,42617
4315,legion,42612
4316,newport,42612
4317,refuge,42602
4318,brunswick,42577
4319,disappeared,42550
4320,entity,42538
4321,suburban,42531
4322,one-year,42529
4323,uganda,42527
4324,mentions,42515
4325,fraud,42513
4326,varieties,42487
4327,delay,42482
4328,permit,42480
4329,siblings,42474
4330,encounter,42466
4331,sanctuary,42451
4332,sheep,42432
4333,familiar,42428
4334,conjunction,42415
4335,onwards,42401
4336,justin,42394
4337,nancy,42359
4338,associates,42344
4339,topic,42318
4340,zones,42314
4341,lithuania,42305
4342,duration,42299
4343,varies,42293
4344,receiver,42290
4345,airfield,42284
4346,nation's,42276
4347,streak,42275
4348,arsenal,42266
4349,consequences,42258
4350,twitter,42247
4351,workshops,42238
4352,nicknamed,42226
4353,morocco,42225
4354,ranch,42217
4355,fluid,42208
4356,entries,42193
4357,optical,42174
4358,acknowledged,42158
4359,tampa,42158
4360,feminist,42153
4361,inclusion,42147
4362,deposits,42124
4363,smart,42105
4364,observatory,42077
4365,impressed,42074
4366,algorithm,42059
4367,capitol,42048
4368,patron,42032
4369,jacques,42010
4370,boarding,41966
4371,ahmed,41964
4372,canon,41961
4373,marble,41949
4374,imposed,41947
4375,explosion,41939
4376,topped,41926
4377,estimates,41920
4378,plateau,41917
4379,runner-up,41917
4380,vegetation,41906
4381,discipline,41862
4382,guild,41841
4383,louise,41821
4384,chester,41817
4385,torpedo,41816
4386,speedway,41798
4387,giovanni,41784
4388,copenhagen,41781
4389,practiced,41749
4390,compounds,41746
4391,promise,41744
4392,upgraded,41715
4393,wickets,41707
4394,acclaim,41698
4395,consequence,41696
4396,carved,41696
4397,sprint,41693
4398,interactive,41671
4399,backed,41667
4400,kills,41666
4401,chronicle,41659
4402,symbols,41656
4403,rapper,41640
4404,adoption,41632
4405,rivalry,41627
4406,cyprus,41625
4407,family's,41608
4408,renovation,41603
4409,reveal,41594
4410,deals,41588
4411,standings,41587
4412,endangered,41587
4413,snake,41575
4414,feels,41571
4415,mineral,41542
4416,phenomenon,41536
4417,impressive,41530
4418,watching,41527
4419,transported,41525
4420,inspector,41487
4421,fernando,41486
4422,proceedings,41464
4423,bearing,41455
4424,alpine,41450
4425,ballot,41442
4426,particles,41426
4427,currency,41415
4428,armenia,41401
4429,proceeded,41397
4430,ecology,41397
4431,check,41394
4432,three-year,41392
4433,stronger,41382
4434,privately,41370
4435,supporter,41343
4436,dominican,41335
4437,assassination,41286
4438,discover,41283
4439,environments,41281
4440,virtually,41281
4441,insects,41268
4442,knockout,41265
4443,cuban,41264
4444,delegation,41235
4445,reconnaissance,41235
4446,attitude,41230
4447,bassist,41229
4448,tactical,41202
4449,hosting,41173
4450,santiago,41156
4451,consent,41121
4452,chelsea,41116
4453,attraction,41101
4454,philosophical,41091
4455,portraits,41080
4456,celebrity,41064
4457,automatically,41059
4458,governed,41042
4459,presbyterian,41030
4460,hitler,40993
4461,occasional,40977
4462,interpreted,40975
4463,stretch,40957
4464,grain,40916
4465,banner,40897
4466,anchor,40847
4467,lucas,40839
4468,settle,40796
4469,layers,40785
4470,counts,40770
4471,idaho,40770
4472,regiments,40763
4473,quoted,40760
4474,prompted,40756
4475,manuscripts,40736
4476,enable,40735
4477,trend,40732
4478,codes,40717
4479,configuration,40717
4480,compact,40706
4481,propaganda,40697
4482,withdrawal,40692
4483,republicans,40680
4484,galaxy,40677
4485,composers,40654
4486,malta,40644
4487,dinner,40627
4488,sight,40618
4489,pronounced,40603
4490,reads,40566
4491,murders,40566
4492,acquire,40565
4493,saskatchewan,40539
4494,developers,40534
4495,decreased,40516
4496,struggled,40495
4497,servant,40495
4498,monster,40485
4499,bacteria,40476
4500,finale,40449
4501,diving,40446
4502,playstation,40445
4503,telegraph,40441
4504,photos,40441
4505,four-year,40433
4506,fossil,40396
4507,firms,40396
4508,cardiff,40395
4509,america's,40388
4510,striking,40378
4511,varying,40338
4512,newton,40327
4513,loved,40316
4514,bankruptcy,40307
4515,fisher,40295
4516,teammate,40284
4517,knows,40275
4518,hydrogen,40268
4519,franz,40261
4520,ferdinand,40258
4521,trips,40254
4522,brussels,40224
4523,testament,40215
4524,geneva,40209
4525,hopes,40190
4526,occurring,40177
4527,brook,40169
4528,neutral,40168
4529,innovative,40143
4530,sequences,40137
4531,easier,40111
4532,developer,40104
4533,storyline,40074
4534,explore,40071
4535,foods,40057
4536,paying,40048
4537,inquiry,40046
4538,superintendent,40039
4539,collecting,40038
4540,customer,40029
4541,cyclone,40028
4542,plantation,40009
4543,monitor,40006
4544,corridor,40000
4545,lying,39995
4546,feeding,39992
4547,solely,39991
4548,researcher,39991
4549,intent,39982
4550,recreational,39975
4551,populated,39972
4552,terrain,39954
4553,dozen,39943
4554,kilometres,39901
4555,shallow,39871
4556,twentieth,39870
4557,diploma,39851
4558,assembled,39838
4559,battalions,39833
4560,publish,39800
4561,poets,39785
4562,streaming,39757
4563,treasury,39741
4564,thermal,39730
4565,princeton,39716
4566,generate,39714
4567,rings,39695
4568,ronald,39691
4569,define,39684
4570,ethics,39682
4571,profession,39681
4572,glacier,39657
4573,computing,39616
4574,motors,39613
4575,cluster,39603
4576,counsel,39587
4577,re-election,39554
4578,stake,39547
4579,array,39534
4580,cabin,39531
4581,habitats,39529
4582,palmer,39501
4583,rotation,39488
4584,ritual,39459
4585,centered,39449
4586,learns,39440
4587,strict,39436
4588,midnight,39406
4589,measuring,39378
4590,marcus,39344
4591,unclear,39339
4592,shoulder,39324
4593,confusion,39316
4594,butterfly,39307
4595,intensity,39289
4596,destroyer,39286
4597,integral,39267
4598,inaugurated,39257
4599,agreements,39257
4600,expelled,39254
4601,goddess,39242
4602,vinyl,39240
4603,directing,39237
4604,pursuit,39229
4605,violin,39209
4606,profit,39207
4607,pastor,39205
4608,vital,39195
4609,condemned,39195
4610,legends,39188
4611,tourists,39187
4612,surfaces,39160
4613,assignment,39148
4614,mature,39140
4615,sullivan,39135
4616,bradford,39132
4617,reader,39130
4618,zhang,39128
4619,all-time,39125
4620,preparing,39114
4621,willing,39106
4622,equally,39093
4623,cleared,39087
4624,synthesis,39068
4625,curve,39065
4626,kenneth,39055
4627,handled,39046
4628,vulnerable,39035
4629,distant,39026
4630,legendary,39022
4631,motorcycle,39003
4632,clothes,38969
4633,ladies,38957
4634,eugene,38945
4635,equity,38937
4636,manufacture,38930
4637,mechanisms,38901
4638,you're,38877
4639,dimensions,38847
4640,instructor,38817
4641,accomplished,38813
4642,diagnosis,38809
4643,cruise,38799
4644,strikes,38792
4645,strategies,38790
4646,pretty,38786
4647,accounting,38760
4648,geological,38753
4649,canterbury,38749
4650,automobile,38747
4651,conversation,38735
4652,kingston,38717
4653,herald,38708
4654,witnesses,38696
4655,remix,38695
4656,taste,38691
4657,server,38677
4658,skill,38676
4659,happen,38661
4660,properly,38659
4661,belgrade,38650
4662,copyright,38650
4663,manitoba,38610
4664,discussions,38602
4665,nationals,38600
4666,lifestyle,38597
4667,auxiliary,38595
4668,sheet,38530
4669,pollution,38529
4670,stevens,38525
4671,promotional,38524
4672,politically,38504
4673,apartments,38501
4674,collapsed,38499
4675,holmes,38498
4676,julia,38496
4677,premiership,38496
4678,sculptor,38489
4679,abortion,38488
4680,eurovision,38482
4681,albania,38472
4682,magnitude,38470
4683,allmusic,38464
4684,opposing,38460
4685,sudan,38449
4686,nigerian,38449
4687,marking,38445
4688,blocked,38433
4689,davies,38424
4690,airing,38417
4691,baronet,38399
4692,pounds,38363
4693,evaluation,38360
4694,nominee,38356
4695,caroline,38353
4696,upset,38350
4697,slopes,38333
4698,investigated,38325
4699,mythology,38285
4700,essay,38272
4701,renovated,38269
4702,foundations,38265
4703,nurse,38258
4704,enterprises,38247
4705,instructions,38242
4706,essays,38237
4707,involve,38217
4708,memphis,38217
4709,alien,38214
4710,creator,38205
4711,hindi,38198
4712,forth,38196
4713,australia's,38194
4714,co-founder,38185
4715,basement,38182
4716,disabled,38180
4717,accordance,38177
4718,andrews,38169
4719,repairs,38160
4720,invitation,38149
4721,haven,38143
4722,atomic,38141
4723,capabilities,38117
4724,arctic,38086
4725,interviewed,38074
4726,specified,38048
4727,councils,38031
4728,fusion,38019
4729,legally,38018
4730,exhibits,38014
4731,bailey,38013
4732,depicting,37996
4733,nineteenth,37974
4734,inches,37967
4735,provisional,37931
4736,quarters,37903
4737,maria,37895
4738,supervision,37882
4739,runway,37870
4740,governors,37866
4741,advised,37863
4742,colin,37846
4743,memories,37835
4744,surrey,37822
4745,forty,37814
4746,thrown,37792
4747,cannon,37788
4748,nintendo,37787
4749,unified,37783
4750,undertaken,37759
4751,align,37759
4752,initiatives,37753
4753,revived,37714
4754,millions,37701
4755,short-lived,37696
4756,healthy,37688
4757,counter,37686
4758,freshman,37667
4759,lease,37654
4760,escort,37648
4761,forever,37634
4762,solomon,37628
4763,brooks,37618
4764,biblical,37580
4765,favorable,37579
4766,stepped,37573
4767,certainly,37543
4768,priority,37522
4769,horizontal,37520
4770,vicinity,37502
4771,mouse,37498
4772,badly,37496
4773,allan,37485
4774,text-align,37455
4775,contents,37454
4776,hypothesis,37444
4777,eighteen,37430
4778,marines,37394
4779,elimination,37379
4780,lighthouse,37372
4781,armstrong,37366
4782,julian,37360
4783,recurring,37350
4784,probability,37347
4785,utility,37330
4786,scales,37329
4787,hitting,37309
4788,enjoy,37306
4789,plymouth,37304
4790,doubt,37296
4791,estonia,37295
4792,eating,37292
4793,separately,37289
4794,runner,37286
4795,emily,37282
4796,bonds,37275
4797,edges,37262
4798,graves,37261
4799,ellis,37260
4800,allocated,37243
4801,depicts,37220
4802,thriller,37220
4803,sculptures,37215
4804,terrorist,37205
4805,fiscal,37203
4806,remember,37203
4807,admission,37201
4808,rounded,37195
4809,predicted,37190
4810,today's,37177
4811,maternal,37162
4812,aggressive,37154
4813,naturally,37148
4814,same-sex,37145
4815,fires,37139
4816,investments,37125
4817,acclaimed,37115
4818,succeed,37113
4819,melody,37110
4820,faction,37108
4821,editing,37093
4822,watched,37089
4823,questioned,37079
4824,arguments,37070
4825,unveiled,37054
4826,breast,37044
4827,raiders,37040
4828,absorbed,37023
4829,outcome,37017
4830,facade,37008
4831,scattered,37000
4832,responsibilities,36999
4833,comprised,36993
4834,constantly,36980
4835,poorly,36980
4836,postal,36979
4837,volcanic,36961
4838,dictionary,36915
4839,coordinator,36897
4840,mandate,36895
4841,surgeon,36887
4842,tables,36886
4843,disorders,36873
4844,mechanics,36867
4845,consolidated,36861
4846,batteries,36860
4847,duncan,36860
4848,activated,36858
4849,brighton,36846
4850,argue,36834
4851,recover,36826
4852,conceived,36807
4853,vice-president,36793
4854,physically,36754
4855,client,36747
4856,flagship,36740
4857,managers,36738
4858,americas,36738
4859,depends,36737
4860,advocated,36736
4861,casino,36732
4862,subfamily,36731
4863,estimate,36687
4864,anthology,36686
4865,premises,36645
4866,consideration,36636
4867,tactics,36613
4868,lover,36612
4869,knowing,36582
4870,crucial,36578
4871,performer,36545
4872,believing,36539
4873,cartoon,36532
4874,diagnosed,36532
4875,prohibited,36519
4876,marshal,36508
4877,lutheran,36500
4878,leslie,36466
4879,withdraw,36466
4880,naples,36448
4881,skull,36429
4882,bryan,36409
4883,download,36401
4884,joins,36386
4885,desired,36362
4886,rises,36361
4887,confederation,36354
4888,unfortunately,36353
4889,secular,36351
4890,gaming,36350
4891,barrier,36336
4892,quartet,36316
4893,introduce,36307
